5,1637,4
5,11566,4
5,788,4.5
5,771,4
5,812,3.5
5,10020,4
5,114,5
5,9327,3.5
5,238,2.5
5,426,3.5
5,630,4
5,11224,4
5,15121,5
5,510,3
5,240,2.5
5,37247,4
5,639,4
5,621,5
5,9390,3.5
5,1624,4.5
5,330,3.5
5,37165,4
5,597,4
5,11003,4
5,2898,4.5
5,544,4.5
5,380,4
5,2108,4
5,9552,3.5
5,242,1.5
5,10144,5
5,2109,4
5,8916,4
5,9487,3.5
5,9489,4
5,1542,3.5
5,817,4
5,9032,4.5
5,2105,4
5,745,3.5
5,11353,3.5
5,9377,3.5
5,492,3.5
5,863,3.5
5,1213,3.5
5,462,4
5,2024,3.5
5,786,4.5
5,1597,3.5
5,392,4
5,3981,4
5,8358,3.5
5,1493,4.5
5,808,3.5
5,824,3.5
5,8835,4.5
5,2770,3.5
5,161,3
5,453,4.5
5,4547,3.5
5,8346,4.5
5,557,4.5
5,4147,4
5,1430,3.5
5,565,4.5
5,672,3
5,423,4
5,455,3.5
5,310,4
5,12,4
5,170,4
5,153,2.5
5,508,4
5,8193,4
5,9372,4
5,1777,3.5
5,558,4.5
5,2048,4
5,70,4.5
5,205,4.5
5,118,3.5
5,1640,5
5,787,4
5,9522,4.5
5,6957,4
5,69,4.5
5,411,4
5,254,4
5,496,4.5
6,103,4
6,8839,2
6,9482,2
6,101,5
6,10895,4
6,426,4
6,947,5
6,826,4.5
6,235,4.5
6,903,4.5
6,2640,4.5
6,12498,2
6,2255,2
6,4824,2
6,586,2
6,8656,0.5
6,846,3
6,942,3
6,346,4
6,11974,4
6,4011,4
6,1542,3.5
6,10803,3
6,871,4
6,603,1
6,36685,2
6,104,4
6,9824,3
6,10386,4.5
6,6415,3
6,1832,1
6,863,4
6,2787,3.5
6,7443,1.5
6,1548,1.5
6,1903,1.5
6,121,5
6,79,3
6,122,5
6,38,4
6,673,3.5
6,558,4
6,401,3
6,747,4.5
7,862,3
7,710,3
7,8012,3
7,9909,3
7,9598,4
7,34615,4
7,9614,3
7,197,5
7,33542,4
7,11000,4
7,11780,4
7,281,2
7,9560,3
7,11,5
7,11318,3
7,2164,2
7,278,5
7,193,3
7,11381,3
7,2759,3
7,888,3
7,13,3
7,712,3
7,8587,3
7,854,3
7,1637,3
7,36955,4
7,329,4
7,788,3
7,10445,4
7,858,3
7,78,4
7,9479,4
7,812,4
7,280,3
7,581,4
7,268,3
7,408,4
7,10020,3
7,11827,3
7,3065,4
7,8866,3
7,9100,2
7,664,1
7,11867,1
7,532,5
7,602,3
7,9268,2
7,62,4
7,562,3
7,252,3
7,623,4
7,583,4
7,601,3
7,11843,3
7,1103,3
7,762,4
7,531,5
7,1891,5
7,2493,3
7,85,5
7,1892,5
7,525,4
7,530,5
7,279,5
7,9549,4
7,218,4
7,9665,5
7,105,3
7,8009,4
7,3034,3
7,665,4
7,11031,4
7,89,3
7,12104,3
7,2323,4
7,639,3
7,25189,3
7,152,3
7,174,3
7,172,2
7,154,4
7,157,3
7,168,3
7,378,3
7,3179,5
7,9361,1
8,63,5
8,577,2.5
8,807,5
8,629,5
8,197,4
8,11,3.5
8,1945,2
8,680,4
8,278,5
8,13,4
8,5503,4.5
8,8005,3.5
8,14534,2
8,424,5
8,10442,5
8,280,4
8,274,4.5
8,1592,4
8,1645,3.5
8,238,5
8,1891,3.5
8,2493,4
8,85,4
8,1892,4
8,539,4
8,279,4
8,694,4
8,235,4
8,137,3
8,105,4
8,89,4
8,2323,3.5
8,12498,0.5
8,578,4
8,9390,3
8,9434,4
8,1701,3
8,2118,3.5
8,2649,5
8,9281,4
8,489,4
8,9411,3
8,11003,5
8,8656,3.5
8,380,5
8,857,4
8,2619,3
8,11704,3
8,117,4.5
8,10377,4.5
8,637,4
8,73,5
8,9798,3.5
8,5825,3.5
8,1542,5
8,603,5
8,620,3.5
8,745,4.5
8,11353,2.5
8,813,4.5
8,2280,3.5
8,850,3.5
8,11601,3
8,14,4.5
8,9377,5
8,550,4
8,497,4.5
8,98,5
8,10637,3.5
8,1597,4
8,146,4
8,107,4.5
8,711,3.5
8,1900,4.5
8,77,5
8,111,4
8,11371,2.5
8,585,3.5
8,671,3.5
8,161,4.5
8,194,4
8,120,3.5
8,453,3.5
8,11362,5
8,1894,3.5
8,180,4.5
8,4147,4
8,9533,4
8,12921,4
8,1430,3
8,121,4
8,640,3.5
8,12,4
8,9654,3
8,322,4
8,24,5
8,11329,3
8,616,3.5
8,122,4
8,38,4
8,393,4
8,11036,2.5
8,401,4.5
8,1653,4
8,747,3
8,187,3.5
8,1640,4.5
8,1895,4.5
8,272,4.5
8,9522,3.5
8,231,3.5
8,69,3.5
8,2800,2
8,13275,3.5
8,9754,3
8,6877,3
9,862,4
9,4584,4
9,16420,3
9,687,5
9,807,3
9,278,4
9,11971,4
9,1245,4
9,424,5
9,10445,5
9,274,4
9,275,5
9,9802,2
9,454,5
9,26561,3
9,7863,4
9,12498,4
9,10549,3
9,2058,2
9,686,4
9,10215,4
9,37165,5
9,489,4
9,597,3
9,2898,5
9,857,4
9,9454,4
9,11639,4
9,16384,4
9,881,3
9,2109,3
9,8195,4
9,162,4
9,8916,2
9,10377,4
9,10223,4
9,1934,4
9,8741,2
9,2112,3
9,13466,4
9,9535,2
9,603,5
9,1893,3
9,745,4
9,12105,4
10,629,5
10,34996,4
10,278,4
10,3049,3
10,2759,4
10,268,3
10,21588,4
10,562,3
10,500,3
10,744,2
10,2756,4
10,1891,4
10,2493,4
10,85,4
10,679,4
10,1892,4
10,525,3
10,218,4
10,89,4
10,12498,5
10,55146,4
10,66,3
10,9360,3
10,468,5
10,8078,3
10,489,4
10,10217,5
10,14342,2
10,544,5
10,2107,3
10,11893,5
10,9326,4
10,1371,2
10,9535,4
10,603,5
10,1911,5
10,2900,3
10,10307,3
10,11601,4
10,10398,3
10,6415,4
10,13824,2
10,11054,5
10,11377,2
10,9481,3
10,476,4
11,629,5
11,755,1
11,27793,4
11,9073,3
11,680,5
11,627,4.5
11,11543,3.5
11,15,5
11,8367,4.5
11,429,5
11,9361,5
11,944,3
11,11164,3.5
11,6396,4.5
11,745,3
11,925,3
11,1430,3
11,15292,5
11,8677,5
11,1422,5
11,11172,4
11,8848,4.5
11,11323,3.5
11,39452,4.5
11,27205,4
11,23168,4.5
11,44639,3
11,39312,4
11,44115,3.5
11,64690,4
11,70160,4.5
11,49026,4.5
11,66150,4
11,37724,4
11,82675,4
11,87827,4
11,49047,5
11,101299,5
12,628,3
12,14291,1
12,23210,3
12,275,2
12,2300,1
12,664,4
12,11867,3
12,433,1
12,12092,2
12,11561,3
12,2493,1
12,766,5
12,525,5
12,703,2
12,343,5
12,10644,1
12,154,1
12,578,4
12,2255,2
12,115,3
12,14347,2
12,9487,2
12,16337,4
12,871,1
12,17918,2
12,550,4
12,10402,2
12,1715,1
12,1213,3
12,10397,2
12,14181,4
12,25166,1
12,462,4
12,26689,4
12,24099,3
12,16094,2
12,37744,2
12,1788,1
12,36657,5
12,44490,3
12,2655,4
12,12599,1
12,93,3
12,10276,3
12,6282,5
12,5551,2
12,43079,2
12,2360,4
12,11856,2
12,10860,1
12,10393,3
12,8843,5
12,10643,3
12,23618,5
12,37137,2
12,3110,2
12,11694,3
12,11398,5
12,25128,3
12,18153,2
12,991,4
13,862,5
13,807,2.5
13,197,4
13,10510,4
13,680,3.5
13,278,4.5
13,13,5
13,10714,4.5
13,329,3
13,14534,3.5
13,424,4
13,11236,4
13,251,3
13,581,4
13,11113,4
13,630,3.5
13,8367,3
13,235,4
13,137,2.5
13,944,3
13,380,4
13,9487,4
13,603,3
13,4951,3.5
13,10386,4
13,745,3
13,850,3
13,226,3
13,9377,3
13,863,3
13,497,4
13,11287,3.5
13,11176,3.5
13,8584,3
13,808,4
13,676,4.5
13,1406,2.5
13,2770,3.5
13,141,4.5
13,585,3.5
13,120,4.5
13,640,4
13,12,4.5
13,38,4
13,191903,4.5
13,2503,3.5
13,155,4.5
13,13223,4.5
13,19913,4
13,10193,4
13,12444,4.5
13,12445,4.5
13,49529,3
14,408,1
14,1891,4
14,597,3
14,19378,3
14,9487,2
14,9837,3
14,1893,3
14,817,2
14,620,3
14,332,2
14,4806,3
14,10390,2
14,863,4
14,10137,2
14,926,5
14,2067,3
14,955,3
14,7443,4
14,8452,3
14,8871,4
15,862,2
15,8844,2
15,11862,4.5
15,949,4
15,710,3
15,9087,2.5
15,10858,2.5
15,524,3.5
15,4584,3
15,9273,1
15,8012,4.5
15,1710,2.5
15,451,3
15,63,4
15,9598,3
15,687,1
15,9603,2.5
15,9312,3
15,807,5
15,629,5
15,11448,2.5
15,2054,2
15,755,0.5
15,880,5
15,9283,3
15,9208,1.5
15,13685,4
15,9614,1
15,10874,2
15,197,3
15,103,5
15,33542,2.5
15,11104,4
15,2074,3.5
15,9737,3.5
15,30157,5
15,568,3
15,414,1
15,1775,2
15,10329,0.5
15,8963,3
15,26564,4
15,8068,2
15,8512,4
15,1572,3
15,10428,2.5
15,9886,1
15,9344,4
15,9071,4
15,2293,3
15,1642,2
15,10802,1
15,9348,2
15,281,1.5
15,9804,1.5
15,19155,2
15,76,4.5
15,11017,1
15,2292,4
15,8984,1
15,11929,1
15,8467,3.5
15,10451,4
15,20156,4
15,522,4
15,10525,3.5
15,14275,5
15,1024,2
15,11777,2
15,628,2
15,11,5
15,18183,1
15,241,2
15,6950,1
15,101,5
15,680,5
15,11450,4
15,110,5
15,108,4
15,109,4
15,2164,3
15,11395,1
15,278,2
15,20306,2.5
15,193,1.5
15,36141,2
15,2064,2.5
15,236,3
15,3049,2
15,9331,3
15,9495,3
15,888,0.5
15,13,1
15,712,3.5
15,8587,4
15,854,2
15,36593,3.5
15,12280,2
15,2788,3
15,10427,3.5
15,1637,4
15,36955,4
15,10395,3.5
15,26391,1
15,6075,4
15,9350,3
15,9612,1
15,11566,2.5
15,9571,4
15,9739,1
15,37233,3
15,5503,5
15,9255,2.5
15,11934,3
15,9386,3
15,329,3
15,10909,3
15,34024,1
15,9593,0.5
15,2320,4
15,788,3
15,9800,1.5
15,713,2
15,8005,3.5
15,14534,2.5
15,424,4
15,695,3
15,858,2
15,867,1.5
15,78,5
15,10442,3
15,20967,5
15,9479,2
15,319,4
15,26408,3.5
15,11446,3
15,17600,3
15,771,2
15,251,1
15,812,0.5
15,280,4
15,581,3
15,268,4
15,274,5
15,408,2.5
15,114,2.5
15,275,5
15,11827,3
15,1592,2.5
15,10684,1.5
15,954,4
15,18414,2
15,11902,3
15,8069,3
15,8072,2
15,8866,3
15,9100,2
15,9802,3.5
15,664,1
15,532,3
15,10547,2.5
15,935,4
15,9879,2
15,627,4
15,602,2.5
15,9894,2.5
15,11543,3
15,9268,0.5
15,9327,1.5
15,10779,3
15,26748,5
15,9294,1
15,49963,4.5
15,11363,3.5
15,3595,1
15,12123,2
15,549,4
15,238,5
15,9303,4
15,872,5
15,426,5
15,567,5
15,213,5
15,284,4
15,239,2.5
15,4808,4
15,289,5
15,963,4
15,11113,1.5
15,804,1
15,630,3
15,770,3.5
15,599,1
15,15,5
15,62,5
15,705,3
15,4174,1
15,1585,3
15,18203,4
15,864,2
15,15121,2
15,562,4
15,11159,5
15,11412,2.5
15,454,1.5
15,10218,4
15,252,3
15,623,4
15,475,3
15,88,2
15,500,4
15,402,2.5
15,10537,2
15,11386,4
15,9504,4
15,601,4
15,2119,2.5
15,744,3
15,1630,1
15,2756,4
15,4480,2.5
15,762,2.5
15,10548,3.5
15,531,3
15,10608,4
15,7452,3
15,1600,4
15,975,3
15,18129,4
15,409,2
15,1412,4.5
15,14285,3.5
15,510,5
15,1891,5
15,2493,1
15,85,4
15,68,1
15,679,4
15,429,3.5
15,389,4
15,947,2
15,185,5
15,595,3
15,28,5
15,335,4.5
15,1892,5
15,144,1.5
15,1092,3
15,769,3
15,348,4
15,766,1.5
15,11645,2
15,10835,4
15,539,3
15,525,1
15,240,5
15,600,4
15,530,4
15,279,4
15,1578,4
15,703,3
15,9549,4
15,387,3
15,9277,4
15,343,3.5
15,218,3
15,18971,2
15,696,5
15,207,1
15,37247,5
15,1480,3
15,9322,3
15,826,4
15,422,3
15,829,5
15,3090,3.5
15,694,4
15,235,3
15,832,3
15,5925,1.5
15,11778,4
15,4485,3
15,137,4
15,33,4
15,982,5
15,105,5
15,11202,3.5
15,903,2.5
15,10404,3
15,914,1
15,288,3
15,910,3
15,665,2
15,11031,4
15,11314,4
15,15143,3
15,89,4
15,783,4
15,14370,4
15,2323,3
15,983,2
15,642,3
15,639,5
15,8077,3
15,571,2
15,8851,2
15,6114,2
15,9529,2
15,199,2
15,12498,1
15,17204,3.5
15,1573,3
15,364,3
15,621,2.5
15,8845,3
15,578,4
15,75,0.5
15,9390,3.5
15,378,4
15,2322,4
15,3179,3
15,4232,5
15,16448,4
15,638,4
15,9366,4
15,9403,3
15,10003,1.5
15,884,3
15,49806,3
15,1624,3
15,9434,3
15,21626,1.5
15,13982,1
15,9611,2
15,816,3
15,18,1
15,1811,3
15,330,1
15,16375,4
15,1701,1.5
15,1639,2.5
15,415,1.5
15,8874,3.5
15,754,4
15,607,4
15,686,4
15,2142,2
15,8834,2
15,9772,1
15,1669,3
15,9433,3
15,6623,3
15,2118,5
15,2649,4
15,68924,4
15,2255,4
15,3597,1.5
15,1813,3
15,25099,2
15,782,3
15,10890,3
15,4995,3
15,563,4
15,10215,3
15,37165,2
15,9414,4.5
15,8078,1
15,2895,3
15,489,4
15,4233,4
15,10217,4
15,597,1.5
15,714,3.5
15,184,1
15,115,3.5
15,9410,0.5
15,586,3.5
15,2666,4
15,11258,3.5
15,9490,1
15,9411,3.5
15,11003,2
15,10153,1
15,2898,3
15,11808,3
15,617,3
15,37272,1.5
15,9440,2.5
15,32456,2.5
15,1774,4
15,2157,2
15,29193,3.5
15,16980,2
15,16148,4
15,30020,5
15,17139,4
15,10216,2
15,8656,2
15,929,1.5
15,9452,4
15,26610,3
15,15037,2.5
15,37636,1.5
15,37410,3.5
15,846,2
15,1389,5
15,20862,3.5
15,95,2
15,473,4
15,544,4.5
15,654,4
15,10633,3
15,3116,3
15,1051,3
15,1366,3
15,12102,4.5
15,16619,4
15,380,3.5
15,403,3
15,466,3
15,2108,4
15,609,2.5
15,9552,5
15,941,3
15,927,3
15,9340,4
15,9342,4
15,19,3
15,165,3
15,196,1
15,3170,2
15,346,4.5
15,859,2.5
15,9769,2
15,857,3
15,19379,2
15,9354,2
15,9631,2.5
15,14013,2
15,1779,4.5
15,793,3
15,2619,2
15,97,4
15,2107,4.5
15,87,4
15,2907,2
15,8688,1
15,14367,3.5
15,11814,3.5
15,11639,3
15,11522,2
15,8393,3
15,805,3
15,34584,3
15,36647,3
15,4011,4
15,845,3
15,117,4
15,10220,3
15,431,4
15,12626,4.5
15,2028,3.5
15,881,1
15,4478,2.5
15,2109,2.5
15,8195,2.5
15,11855,0.5
15,1091,3
15,10403,4
15,162,3
15,8916,2
15,10377,3.5
15,3121,3
15,4437,2
15,1955,3.5
15,10683,4.5
15,2657,3.5
15,637,2
15,73,1
15,3033,3
15,9882,3
15,4518,2
15,297,2
15,19426,1
15,9798,0.5
15,9487,2
15,666,3
15,309,2
15,244,3
15,8130,1
15,9749,3.5
15,9336,3
15,10029,3.5
15,10223,3
15,11545,5
15,1934,2
15,10303,3
15,9326,3.5
15,10328,3
15,15196,4.5
15,9489,1.5
15,8741,3
15,9276,1
15,31662,2
15,14709,2.5
15,9426,3.5
15,192,1
15,8388,4
15,2112,1
15,13466,3
15,1542,5
15,8224,0.5
15,10803,2
15,9535,2.5
15,796,1
15,100,1
15,10212,3
15,16379,0.5
15,603,5
15,4951,5
15,8970,1
15,9840,3
15,11660,2.5
15,9430,3
15,11355,1
15,1414,1
15,1902,4
15,12596,1.5
15,9451,3
15,1946,3
15,1844,1
15,564,1
15,17962,3
15,1893,2.5
15,1924,4
15,3035,3
15,36685,2
15,509,4
15,41730,1
15,817,1
15,14283,3
15,104,3
15,6488,3
15,9473,3
15,8487,1
15,10279,1.5
15,2105,3
15,1073,3
15,10208,1
15,2667,1
15,345,4
15,9825,1
15,620,4
15,2978,3.5
15,10490,1.5
15,8914,2
15,9824,1
15,247,2.5
15,802,3
15,16406,1
15,10386,2
15,745,1
15,913,1
15,19457,2
15,11353,4
15,813,4
15,11153,3.5
15,2280,4
15,9944,1.5
15,11963,3
15,10307,1
15,11601,2
15,14,4
15,10669,4
15,10398,1
15,6415,4
15,11712,4
15,226,1
15,10388,4
15,9346,1.5
15,861,4
15,9377,4
15,8416,4
15,658,5
15,646,4
15,8052,1
15,550,5
15,11562,4
15,8649,2
15,15247,4
15,5548,3
15,856,4
15,709,3.5
15,660,4
15,492,5
15,128,4
15,2020,1
15,9481,1
15,9008,5
15,14242,2.5
15,16129,2
15,11489,4
15,476,3
15,37094,3
15,11878,4
15,957,4
15,1621,4
15,11498,3
15,1832,3
15,11663,4
15,20565,3
15,2668,1
15,36643,3
15,99,5
15,5156,3
15,10998,4
15,9013,4
15,2924,3
15,177,4
15,9946,2
15,863,1
15,54933,4
15,9684,3.5
15,777,1
15,10402,1.5
15,497,1
15,1715,1
15,42739,3
15,25188,3
15,10137,1
15,334,3
15,624,2.5
15,9563,2.5
15,1850,1
15,926,4
15,1213,2
15,12524,1
15,28216,2
15,10219,2
15,13342,5
15,2990,2
15,10472,1
15,1883,4
15,7305,2
15,8872,3
15,11287,2
15,9869,2
15,11068,4
15,1923,1
15,11782,4
15,10086,5
15,9367,3
15,12143,2
15,4234,1
15,8374,0.5
15,1907,2
15,15489,3
15,14181,4
15,2787,5
15,2069,4
15,901,3
15,2155,1.5
15,11004,5
15,25212,3
15,139,5
15,4816,4
15,12186,2.5
15,287,3
15,968,3.5
15,820,3
15,58048,1
15,462,2
15,9532,4
15,1541,1
15,8469,1.5
15,54825,3
15,996,2.5
15,801,2.5
15,9960,3
15,3082,1.5
15,840,4
15,2291,4.5
15,13531,3
15,243,5
15,11478,0.5
15,879,2
15,1700,3
15,10774,4
15,10083,4
15,10559,2
15,2621,3
15,106,3
15,10468,1
15,1359,1
15,4967,4
15,10557,1.5
15,13776,2
15,11977,2
15,3536,1
15,1443,3
15,15723,3
15,452,4
15,36234,4
15,5241,3.5
15,98,2
15,10688,3
15,9285,4
15,10569,2
15,955,1
15,8584,2
15,11332,3
15,668,4
15,23518,2
15,691,3.5
15,698,3.5
15,682,2
15,11072,2
15,11368,4
15,10068,5
15,9679,1
15,21128,4
15,592,5
15,9040,2
15,643,2.5
15,7450,1
15,25636,2
15,7443,1
15,2123,1
15,2133,1.5
15,9873,2
15,12706,2
15,4247,4
15,20770,2
15,1050,3
15,1052,3
15,36657,2
15,44490,4
15,2655,2
15,33828,2
15,93,3
15,32640,2
15,6282,1
15,9383,1
15,5551,2.5
15,20438,3
15,2211,3
15,10393,3
15,8843,2
15,37136,4
15,1588,4
15,1698,1
15,10480,1
15,1619,3
15,786,3
15,16,2
15,13785,2
15,19348,5
15,24664,3
15,1597,5
15,641,5
15,6521,4
15,10383,1
15,71,1
15,1636,2.5
15,10647,1
15,4327,3
15,9678,1
15,8870,1
15,14295,5
15,681,4
15,8452,1
15,10862,4
15,8871,1
15,34045,3
15,16340,1
15,10876,1
15,9741,4
15,146,5
15,11983,1
15,11678,3
15,708,3.5
15,1857,3
15,10673,3.5
15,11064,2
15,107,1
15,392,2
15,8859,5
15,12509,4
15,3981,1
15,711,2
15,2046,3
15,5001,3
15,8358,3
15,5994,2
15,1493,1
15,134,3
15,21991,4
15,10577,2
15,11973,4
15,1900,4
15,10873,1
15,26719,3
15,9989,1
15,20637,1
15,5955,5
15,17006,4
15,5709,4
15,10937,1
15,90,3
15,2614,3
15,843,4
15,9740,1
15,10878,1
15,23685,2
15,6073,3
15,2749,1
15,10050,3
15,11454,4.5
15,853,1
15,5257,1
15,77,5
15,10054,3
15,55,4
15,2043,3
15,4133,1
15,634,2
15,10956,1
15,111,3
15,1734,1.5
15,38047,4
15,9476,2.5
15,10613,5
15,808,1
15,824,2
15,676,3
15,1406,2
15,13554,4
15,9397,1
15,9705,2
15,1089,3
15,9576,5
15,1995,1
15,9799,3
15,644,1
15,10691,3
15,11826,3
15,9301,2
15,11444,2
15,60670,3
15,10992,1
15,4248,3
15,11300,3
15,2114,4
15,8835,1.5
15,11371,1
15,9517,2
15,25985,2.5
15,9602,4.5
15,8740,3
15,1648,3
15,9494,3
15,9942,4
15,331,1
15,11467,1
15,1548,3
15,13403,1.5
15,869,3
15,10135,1
15,19236,2
15,12478,1
15,31608,2
15,11959,4
15,2616,3
15,9880,2
15,5175,3
15,11542,4
15,2770,4
15,12610,2
15,1933,2
15,24936,3.5
15,1722,3
15,9896,4
15,125707,5
15,2294,1
15,22230,3.5
15,8922,1
15,2034,2.5
15,9398,3
15,9778,2.5
15,3172,2
15,1018,2
15,9081,5
15,141,4
15,10778,1.5
15,585,5
15,23949,3
15,9889,3
15,671,1
15,1535,4
15,1433,2
15,1999,5
15,269,4
15,8007,1
15,161,4
15,194,2
15,11397,2
15,1903,1
15,9428,5
15,11232,1.5
15,120,5
15,453,1
15,42612,3.5
15,37257,3.5
15,855,4.5
15,5279,2
15,1365,1
15,6312,2
15,651,1.5
15,10229,3
15,35650,5
15,16550,1
15,13915,4
15,39939,1.5
15,993,3
15,11979,1
15,480,4
15,13950,2
15,2135,0.5
15,425,1
15,1576,1
15,5851,3
15,15647,2
15,1391,1.5
15,36586,1
15,4547,1
15,1791,4.5
15,17990,0.5
15,11452,3
15,548,3.5
15,1537,3
15,11812,1.5
15,441,2.5
15,8346,0.5
15,12154,2.5
15,9334,1
15,18079,3.5
15,28384,3.5
15,5203,3.5
15,557,1
15,10985,1
15,2251,2.5
15,245,4
15,1894,3
15,320,2
15,17734,2.5
15,4614,3
15,811,2
15,18408,1.5
15,2501,2
15,9637,1
15,11544,1
15,180,5
15,2022,2
15,21972,1
15,608,1
15,6278,1
15,4147,0.5
15,1364,5
15,8869,2
15,818,2
15,8764,4
15,2675,1
15,9488,2
15,7451,1
15,2750,3
15,34070,4
15,9266,1
15,9357,1
15,9595,3
15,10859,2
15,16806,3
15,9685,2.5
15,11013,3.5
15,129,1.5
15,11529,0.5
15,9533,1.5
15,12921,3
15,15313,4
15,1430,4
15,8051,3.5
15,565,4
15,1360,2
15,13441,4
15,9280,3
15,672,1
15,36669,3
15,64,1
15,25284,5
15,2757,4
15,7299,2
15,4241,1
15,2755,1
15,121,5
15,1429,1
15,3131,2.5
15,2642,4.5
15,11022,3
15,14931,3
15,640,2.5
15,1574,1
15,423,4
15,4912,1.5
15,598,2
15,15278,3
15,19415,3
15,1647,2
15,9919,0.5
15,9480,0.5
15,31598,1
15,11635,3.5
15,6524,3
15,455,0.5
15,1675,4
15,1817,1
15,11299,1
15,9506,0.5
15,13370,1.5
15,11516,2.5
15,10514,2.5
15,38868,4
15,16636,3
15,36658,3
15,604,1
15,310,2
